stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
BGUT1,"Louis Breguet",,47.27201167,-1.46599732,,,0,BGUT,1
BGUT2,"Louis Breguet",,47.27205203,-1.46613912,,,0,BGUT,1
BGVI1,"Bougainville",,47.19897800,-1.58357404,,,0,BGVI,2
BGVI2,"Bougainville",,47.19880455,-1.58337764,,,0,BGVI,2
BHAR1,"Bois Hardy",,47.19828491,-1.60054396,,,0,BHAR,1
BHAR2,"Bois Hardy",,47.19812396,-1.60000881,,,0,BHAR,1
BHLR1,"Basse Hillière",,47.28667516,-1.42687789,,,0,BHLR,2
BIAN1,"Aristide Briand",,47.29642182,-1.49498960,,,0,BIAN,1
BIAN2,"Aristide Briand",,47.29635147,-1.49515533,,,0,BIAN,1
BIEE3,"Belle Île",,47.22371009,-1.73161417,,,0,BIEE,1
BIEE4,"Belle Île",,47.22289203,-1.73054707,,,0,BIEE,1
BIGN1,"Bignons",,47.19972366,-1.49352665,,,0,BIGN,2
BIGN2,"Bignons",,47.19979898,-1.49350957,,,0,BIGN,2
BILE1,"Basse Île",,47.19596508,-1.56213284,,,0,BILE,2
BILE2,"Basse Île",,47.19568871,-1.56324647,,,0,BILE,2
BIND3,"Basse-Indre",,47.19770693,-1.67305608,,,0,BIND,1
BIOT1,"Bigeottière",,47.25604419,-1.61952460,,,0,BIOT,2
BIOT2,"Bigeottière",,47.25587549,-1.61927002,,,0,BIOT,2
BISS1,"Bossis",,47.21256368,-1.71292957,,,0,BISS,2
BISS2,"Bossis",,47.21248221,-1.71219766,,,0,BISS,2
BJLI1,"Bois Jaulin",,47.17755185,-1.63701632,,,0,BJLI,1
BJLI2,"Bois Jaulin",,47.17756340,-1.63678600,,,0,BJLI,1
BJO58,"Beaujoire",,47.25862952,-1.52579264,,,0,BJOI,1
BJOI1,"Beaujoire",,47.25884933,-1.52493010,,,0,BJOI,1
BJOI2,"Beaujoire",,47.25876679,-1.52424813,,,0,BJOI,1
BJOI6,"Beaujoire",,47.25952555,-1.52783915,,,0,BJOI,1
BJOI7,"Beaujoire",,47.25920163,-1.52785674,,,0,BJOI,1
BLCH1,"Blancho",,47.21317010,-1.73498350,,,0,BLCH,2
BLCH2,"Blancho",,47.21328623,-1.73465391,,,0,BLCH,2
BLDR1,"Boulodrome",,47.25762261,-1.51534316,,,0,BLDR,1
BLDR2,"Boulodrome",,47.25834064,-1.51423074,,,0,BLDR,1
BLEM1,"Belem",,47.26561338,-1.45301035,,,0,BLEM,2
BLEM2,"Belem",,47.26546707,-1.45296822,,,0,BLEM,2
BLGO1,"Berligout",,47.21577076,-1.67839838,,,0,BLGO,1
BLGO2,"Berligout",,47.21568713,-1.67854942,,,0,BLGO,1
BLL98,"Bellestre",,47.14841340,-1.69436142,,,0,BLL9,1
BLLE1,"Bellestre",,47.14789342,-1.69400805,,,0,BLLE,1
BLLE2,"Bellestre",,47.14840668,-1.69339574,,,0,BLLE,1
BLNO1,"Bois de La Noé",,47.14188109,-1.67158940,,,0,BLNO,2
BLNO2,"Bois de La Noé",,47.14175942,-1.67143640,,,0,BLNO,2
BLOR1,"Blordière",,47.17994075,-1.53381289,,,0,BLOR,2
BLOR2,"Blordière",,47.18000736,-1.53389432,,,0,BLOR,2
BLSL1,"Bellevue",,47.23532809,-1.47369243,,,0,BLSL,2
BLUA1,"Bélouga",,47.16574918,-1.58366796,,,0,BLUA,1
BLUA2,"Bélouga",,47.16581426,-1.58339671,,,0,BLUA,2
BLVU1,"Mendès France - Bellevue",,47.20853787,-1.61161595,,,0,BLVU,1
BLVU2,"Mendès France - Bellevue",,47.20889327,-1.61131174,,,0,BLVU,1
BLVU3,"Mendès France - Bellevue",,47.20872357,-1.61166402,,,0,BLVU,1
BLVU4,"Mendès France - Bellevue",,47.20897015,-1.61143372,,,0,BLVU,1
BLVU5,"Mendès France - Bellevue",,47.20876514,-1.61137101,,,0,BLVU,1
BLVU6,"Mendès France - Bellevue",,47.20852297,-1.61157784,,,0,BLVU,1
BLVU7,"Mendès France - Bellevue",,47.20807743,-1.61225210,,,0,BLVU,1
BLZZ1,"Berlioz",,47.23950397,-1.57158884,,,0,BLZZ,1
BLZZ3,"Berlioz",,47.23967399,-1.57151530,,,0,BLZZ,1
BNCH1,"Blanchetière",,47.28986488,-1.55588163,,,0,BNCH,2
BNCH2,"Blanchetière",,47.28958384,-1.55614973,,,0,BNCH,2
BNDA1,"Brindais",,47.13908765,-1.71823380,,,0,BNDA,2
BNDA2,"Brindais",,47.13893567,-1.71820118,,,0,BNDA,2
BNET1,"Bignonnet",,47.17551899,-1.46509599,,,0,BNET,2
BNET2,"Bignonnet",,47.17553878,-1.46520570,,,0,BNET,2
BNGL1,"Bénoni Goullin",,47.20150548,-1.55375621,,,0,BNGL,1
BNGL2,"Bénoni Goullin",,47.20167803,-1.55376743,,,0,BNGL,1
BNIE1,"Bournière",,47.25435766,-1.45536860,,,0,BNIE,2
BNLU1,"Bénélux",,47.25408884,-1.49909338,,,0,BNLU,2
BNLU2,"Bénélux",,47.25400217,-1.49918108,,,0,BNLU,2
BNNO1,"Bernanos",,47.20648886,-1.61332175,,,0,BNNO,1
BNNO2,"Bernanos",,47.20616329,-1.61385944,,,0,BNNO,1
BNO58,"Bignon",,47.24926265,-1.59773307,,,0,BNON,2
BNO59,"Bignon",,47.24926265,-1.59773307,,,0,BNON,2
BNON1,"Bignon",,47.24938050,-1.59800100,,,0,BNON,1
BNON2,"Bignon",,47.24908175,-1.59775547,,,0,BNON,1
BNTA1,"BN",,47.18396011,-1.49668431,,,0,BNTA,1
BNTA2,"BN",,47.18466314,-1.49634362,,,0,BNTA,1
BNVI1,"Bonneville",,47.24396902,-1.53647537,,,0,BNVI,2
BNVI2,"Bonneville",,47.24384339,-1.53640808,,,0,BNVI,2
BOCE1,"Centre de Bouguenais",,47.17923473,-1.62188977,,,0,BOCE,1
BOCE2,"Centre de Bouguenais",,47.17935986,-1.62291358,,,0,BOCE,1
BODO1,"Bourdonnières",,47.18722663,-1.52110170,,,0,BODO,1
BODO2,"Bourdonnières",,47.18748604,-1.52069763,,,0,BODO,1
BODO3,"Bourdonnières",,47.18638625,-1.52199103,,,0,BODO,1
BODO4,"Bourdonnières",,47.18637438,-1.52229140,,,0,BODO,1
BOFA1,"Bouffay",,47.21459782,-1.55209491,,,0,BOFA,1
BOFA2,"Bouffay",,47.21456726,-1.55260028,,,0,BOFA,1
BOG58,"Bourgeonnière",,47.25329347,-1.56125502,,,0,BOGE,2
BOGE1,"Bourgeonnière",,47.25325610,-1.56004192,,,0,BOGE,1
BOGE2,"Bourgeonnière",,47.25319668,-1.55953492,,,0,BOGE,1
BOGE3,"Bourgeonnière",,47.25303089,-1.56084300,,,0,BOGE,1
BOGE4,"Bourgeonnière",,47.25294296,-1.56131280,,,0,BOGE,1
BOLL1,"Bois Tillac",,47.20024236,-1.77146521,,,0,BOLL,2
BOLL2,"Bois Tillac",,47.20017883,-1.77127662,,,0,BOLL,2
BOND1,"Bonde",,47.22262419,-1.55189176,,,0,BOND,1
BOND2,"Bonde",,47.22257673,-1.55209719,,,0,BOND,1
BORL1,"Bourrelière",,47.15796459,-1.49893426,,,0,BORL,2
BORL2,"Bourrelière",,47.15833317,-1.49841400,,,0,BORL,2
BOSI1,"Boissière",,47.25528318,-1.56591107,,,0,BOSI,1
BOSI2,"Boissière",,47.25492721,-1.56586392,,,0,BOSI,1
BOSI3,"Boissière",,47.25521779,-1.56576739,,,0,BOSI,2
BOSI4,"Boissière",,47.25485356,-1.56596437,,,0,BOSI,1
BOTI1,"Boutière",,47.15799700,-1.46807489,,,0,BOTI,2
BOTI2,"Boutière",,47.15725341,-1.46809205,,,0,BOTI,2
BOUE1,"Bio Ouest Laënnec",,47.23275471,-1.64188080,,,0,BOUE,2
BOUE2,"Bio Ouest Laënnec",,47.23270183,-1.64200381,,,0,BOUE,2
BOVR1,"Bouvre",,47.17803178,-1.61246001,,,0,BOVR,2
BOVR2,"Bouvre",,47.17826085,-1.61308193,,,0,BOVR,2
BPTY1,"Boulay Paty",,47.22886156,-1.57629050,,,0,BPTY,1
BPTY2,"Boulay Paty",,47.22906261,-1.57469209,,,0,BPTY,2
BRAG1,"Bois Raguenet",,47.26659652,-1.60044334,,,0,BRAG,1
BRAG2,"Bois Raguenet",,47.26682994,-1.60038644,,,0,BRAG,1
BRBI1,"Bois Robillard",,47.23514220,-1.51977766,,,0,BRBI,1
BRBI2,"Bois Robillard",,47.23563803,-1.51989804,,,0,BRBI,1
BRCH1,"Bréchetière",,47.28468842,-1.50339577,,,0,BRCH,2
BRCH2,"Bréchetière",,47.28469698,-1.50367963,,,0,BRCH,2
BRDI1,"Briandière",,47.19052786,-1.69370774,,,0,BRDI,1
BRDI2,"Briandière",,47.18972751,-1.69202220,,,0,BRDI,2
BRET1,"Bretonnière",,47.16650278,-1.46285933,,,0,BRET,2
BRET2,"Bretonnière",,47.16633493,-1.46276026,,,0,BRET,1
BRG78,"Beauregard",,47.21084869,-1.65663742,,,0,BRGA,2
BRGA1,"Beauregard",,47.21072345,-1.65656066,,,0,BRGA,2
BRGA2,"Beauregard",,47.21008737,-1.65713709,,,0,BRGA,1
BRIN1,"Brains",,47.17078527,-1.71899634,,,0,BRIN,2
BRIN2,"Brains",,47.17074859,-1.71880996,,,0,BRIN,2
BRLA1,"Brouillard",,47.27400440,-1.51439208,,,0,BRLA,1
BRLA2,"Brouillard",,47.27315386,-1.51494214,,,0,BRLA,1
BRLN1,"Berlin",,47.21653641,-1.53622373,,,0,BRLN,1
BRLN2,"Berlin",,47.21646814,-1.53597688,,,0,BRLN,1
BRNI1,"Baronnière",,47.25962594,-1.60374682,,,0,BRNI,1
BRNI2,"Baronnière",,47.25953711,-1.60392152,,,0,BRNI,1
BROS1,"Brossais",,47.16259043,-1.58562496,,,0,BROS,2
BROS2,"Brossais",,47.16245679,-1.58560857,,,0,BROS,2
BRTA1,"Bretagne",,47.21743172,-1.55859061,,,0,BRTA,1
BRTA2,"Bretagne",,47.21707070,-1.55818626,,,0,BRTA,1
BRUN1,"Bruneau",,47.22824329,-1.56176187,,,0,BRUN,1
BRUN2,"Bruneau",,47.22796235,-1.56138705,,,0,BRUN,1
BRVI1,"Boris Vian",,47.15338322,-1.68260703,,,0,BRVI,2
BRVI2,"Boris Vian",,47.15314483,-1.68357816,,,0,BRVI,2
BSAN1,"Bobby Sands",,47.22993794,-1.65278132,,,0,BSAN,1
BSAN2,"Bobby Sands",,47.22989006,-1.65301973,,,0,BSAN,1
BSE10,"Beauséjour",,47.23791822,-1.58611247,,,0,BSEJ,1
BSE11,"Beauséjour",,47.23818068,-1.58575746,,,0,BSEJ,1
BSEJ1,"Beauséjour",,47.23829509,-1.58726553,,,0,BSEJ,1
BSEJ2,"Beauséjour",,47.23799685,-1.58681914,,,0,BSEJ,1
BSEJ3,"Beauséjour",,47.23795080,-1.58682237,,,0,BSEJ,1
BSEJ4,"Beauséjour",,47.23811486,-1.58713593,,,0,BSEJ,1
BSEJ5,"Beauséjour",,47.23828103,-1.58744039,,,0,BSEJ,1
BSEJ6,"Beauséjour",,47.23832155,-1.58714977,,,0,BSEJ,1
BSEJ7,"Beauséjour",,47.23824329,-1.58701443,,,0,BSEJ,1
BSEJ9,"Beauséjour",,47.23801391,-1.58655590,,,0,BSEJ,1
BSNI1,"Bussonnière",,47.26894613,-1.44305606,,,0,BSNI,1
BSNI2,"Bussonnière",,47.26972299,-1.44372625,,,0,BSNI,1
BSOL1,"Beau Soleil",,47.17765429,-1.64463825,,,0,BSOL,2
BSOL2,"Beau Soleil",,47.17752041,-1.64436806,,,0,BSOL,2
BSTI1,"Bastière",,47.14843303,-1.45940479,,,0,BSTI,2
BSTI2,"Bastière",,47.14902552,-1.45932664,,,0,BSTI,2
BSYS1,"Bois St-Lys",,47.30037659,-1.48191096,,,0,BSYS,1
BSYS2,"Bois St-Lys",,47.30028294,-1.48207373,,,0,BSYS,1
BTAI1,"Bretinais",,47.22181316,-1.66588313,,,0,BTAI,2
BTAI2,"Bretinais",,47.22170279,-1.66574133,,,0,BTAI,2
BTEC1,"Bretéché",,47.22593127,-1.54751529,,,0,BTEC,1
BTEC2,"Bretéché",,47.22529184,-1.54860985,,,0,BTEC,1
BTIE1,"Bottière",,47.24021318,-1.51836596,,,0,BTIE,1
BTIE2,"Bottière",,47.24024468,-1.51815135,,,0,BTIE,1
BTLE1,"Bouteillerie",,47.22148019,-1.54350501,,,0,BTLE,1
BTLE2,"Bouteillerie",,47.22169095,-1.54280905,,,0,BTLE,1
BTRA1,"Bertrand",,47.25712536,-1.57563141,,,0,BTRA,1
BTRA2,"Bertrand",,47.25703154,-1.57579520,,,0,BTRA,1
BUGA1,"Bugallière",,47.25996309,-1.63765446,,,0,BUGA,1
BUGA2,"Bugallière",,47.25989992,-1.63789321,,,0,BUGA,1
BULA1,"Butte des Landes",,47.16038055,-1.49421494,,,0,BULA,2
BULA2,"Butte des Landes",,47.16077942,-1.49378527,,,0,BULA,2
BUON1,"Bougon",,47.17418788,-1.61066406,,,0,BUON,2
BUON3,"Bougon",,47.17434038,-1.61073474,,,0,BUON,2
BUSS1,"Buisson",,47.26060509,-1.48742297,,,0,BUSS,2
BUSS2,"Buisson",,47.25993503,-1.48761317,,,0,BUSS,2
BVDI1,"Bouvardière",,47.23848469,-1.59837766,,,0,BVDI,2
BVDI2,"Bouvardière",,47.23835837,-1.59841068,,,0,BVDI,2
BVER1,"Bouvernière",,47.23762328,-1.61163942,,,0,BVER,1
BVER2,"Bouvernière",,47.23805748,-1.61145327,,,0,BVER,1
BVOI1,"Beauvoir",,47.17850340,-1.63120572,,,0,BVOI,2
BVOI2,"Beauvoir",,47.17846824,-1.63068395,,,0,BVOI,2
BVOI3,"Beauvoir",,47.17897519,-1.62631982,,,0,BVOI,1
BVOI4,"Beauvoir",,47.17884915,-1.62668434,,,0,BVOI,1
BYCE1,"Centre de Bouaye",,47.14397178,-1.69176169,,,0,BYCE,1
BYCE2,"Centre de Bouaye",,47.14389569,-1.69169656,,,0,BYCE,1
BYGA1,"Gare de Bouaye",,47.13838428,-1.68083896,,,0,BYGA,2
BYGA2,"Gare de Bouaye",,47.13846442,-1.68083969,,,0,BYGA,2
BYTO1,"Bouaye Coteaux",,47.16441304,-1.67924951,,,0,BYTO,2
BYTO2,"Bouaye Coteaux",,47.16477865,-1.67886486,,,0,BYTO,2
BZAR1,"Buzardières",,47.20725278,-1.65963116,,,0,BZAR,1
BZAR2,"Buzardières",,47.20678592,-1.65997695,,,0,BZAR,1
CABR1,"Cabrol",,47.20325820,-1.58859645,,,0,CABR,1
CABR2,"Cabrol",,47.20421760,-1.58827430,,,0,CABR,1
CACE1,"Centre de Carquefou",,47.29714506,-1.49012870,,,0,CACE,1
CACE2,"Centre de Carquefou",,47.29710045,-1.49133814,,,0,CACE,1
CACE3,"Centre de Carquefou",,47.29655836,-1.49092862,,,0,CACE,1
CADO1,"Cadoire",,47.25671175,-1.48804666,,,0,CADO,2
CADO2,"Cadoire",,47.25676518,-1.48811927,,,0,CADO,2
CAGE1,"Chalonges",,47.27613635,-1.42939758,,,0,CAGE,2
CAHL1,"Charlière",,47.32101197,-1.55055505,,,0,CAHL,2
CAHL2,"Charlière",,47.32083025,-1.55025441,,,0,CAHL,2
CAIO1,"Caillou Blanc",,47.29864722,-1.58556896,,,0,CAIO,1
CAIO2,"Caillou Blanc",,47.29895860,-1.58531115,,,0,CAIO,1
CALI1,"Californie",,47.19188530,-1.58422921,,,0,CALI,2
CALI2,"Californie",,47.19119700,-1.58439284,,,0,CALI,2
CALI3,"Californie",,47.19086120,-1.58531429,,,0,CALI,2
CANC1,"Canclaux",,47.21387447,-1.57474631,,,0,CANC,1
CANC2,"Canclaux",,47.21383536,-1.57489018,,,0,CANC,1
CANC3,"Canclaux",,47.21488652,-1.57470265,,,0,CANC,1
CANC4,"Canclaux",,47.21535767,-1.57477940,,,0,CANC,1
CAPE1,"Capellia",,47.27977047,-1.55491868,,,0,CAPE,1
CAPE2,"Capellia",,47.27967710,-1.55496349,,,0,CAPE,1
CARQ1,"Carquefou",,47.30370254,-1.48536605,,,0,CARQ,2
CARQ2,"Carquefou",,47.30367916,-1.48558284,,,0,CARQ,1
CAST1,"Castorama",,47.25913049,-1.50831863,,,0,CAST,2
CAST2,"Castorama",,47.25896592,-1.50696007,,,0,CAST,2
CATI1,"Cartier",,47.26820359,-1.45550147,,,0,CATI,1
CATI2,"Cartier",,47.26751933,-1.45560508,,,0,CATI,2
CAUX1,"Château d'Aux",,47.18525897,-1.67387561,,,0,CAUX,1
CAUX2,"Château d'Aux",,47.18504936,-1.67425627,,,0,CAUX,1
CAUX3,"Château d'Aux",,47.18534810,-1.67454951,,,0,CAUX,1
CAUX4,"Château d'Aux",,47.18489247,-1.67446780,,,0,CAUX,2
CBAC1,"Bac de Couëron",,47.20598337,-1.75170597,,,0,CBAC,2
CBEA1,"Charbonneau",,47.30063419,-1.48851987,,,0,CBEA,1
CBEA2,"Charbonneau",,47.30062970,-1.49080200,,,0,CBEA,1
CBEA3,"Charbonneau",,47.30089630,-1.48841022,,,0,CBEA,2
CBGE1,"Chapeau Berger",,47.17101690,-1.46882696,,,0,CBGE,1
CBGE2,"Chapeau Berger",,47.17166378,-1.46882010,,,0,CBGE,1
CBGE3,"Chapeau Berger",,47.17185800,-1.46705753,,,0,CBGE,1
CBIN1,"Corbinerie",,47.16146599,-1.54222457,,,0,CBIN,1
CBIN2,"Corbinerie",,47.16160499,-1.54213560,,,0,CBIN,1
CBLE1,"Chemin Bleu",,47.17822438,-1.52497724,,,0,CBLE,1
CBLE2,"Chemin Bleu",,47.17833645,-1.52512667,,,0,CBLE,1
CBOU1,"Couëron Bougon",,47.22507921,-1.73401375,,,0,CBOU,1
CBRD1,"Claude Bernard",,47.22304901,-1.61174831,,,0,CBRD,1
CBRD2,"Claude Bernard",,47.22316702,-1.61193154,,,0,CBRD,1
CBSS1,"Cambronne",,47.20655438,-1.50636601,,,0,CBSS,1
CBSS2,"Cambronne",,47.20660534,-1.50645822,,,0,CBSS,1
CBTE1,"Choblèterie",,47.13620886,-1.46142133,,,0,CBTE,2
CBTE2,"Choblèterie",,47.13621557,-1.46159998,,,0,CBTE,2
CCAN1,"Couchant",,47.26848778,-1.59960347,,,0,CCAN,2
CCD99,"Cochardières",,47.22992265,-1.63318757,,,0,CCDI,2
CCDI1,"Cochardières",,47.22992076,-1.63319007,,,0,CCDI,1
CCDI2,"Cochardières",,47.22908017,-1.63439971,,,0,CCDI,2
CCDI3,"Cochardières",,47.22980058,-1.63416891,,,0,CCDI,2
CCHA1,"Couchant",,47.27020292,-1.51366167,,,0,CCHA,1
CCHA2,"Couchant",,47.27009278,-1.51388529,,,0,CCHA,1
CCOU1,"Champ de Courses",,47.24451408,-1.56122079,,,0,CCOU,1
CCOU2,"Champ de Courses",,47.24499010,-1.56192605,,,0,CCOU,1
CCRE1,"Chêne Creux",,47.17045652,-1.54876905,,,0,CCRE,1
CCRE2,"Chêne Creux",,47.16999256,-1.54839859,,,0,CCRE,2
CDAN1,"Chêne des Anglais",,47.26147784,-1.57351956,,,0,CDAN,1
CDAN2,"Chêne des Anglais",,47.26138541,-1.57300476,,,0,CDAN,1
CDAN3,"Chêne des Anglais",,47.26153847,-1.57308607,,,0,CDAN,1
CDAN4,"Chêne des Anglais",,47.26150091,-1.57366281,,,0,CDAN,1
CDAN5,"Chêne des Anglais",,47.26141504,-1.57454825,,,0,CDAN,1
CDAN6,"Chêne des Anglais",,47.26110215,-1.57479790,,,0,CDAN,1
CDCO1,"Cité des Congrès",,47.21371062,-1.54501681,,,0,CDCO,1
CDCO2,"Cité des Congrès",,47.21349749,-1.54495376,,,0,CDCO,1
CDMA1,"Champ de Manoeuvre",,47.27269353,-1.50072902,,,0,CDMA,1
CDMA2,"Champ de Manoeuvre",,47.27230007,-1.49991344,,,0,CDMA,2
CECE1,"Centre de La Chapelle",,47.29913684,-1.54842829,,,0,CECE,2
CECE2,"Centre de La Chapelle",,47.29896725,-1.54865029,,,0,CECE,2
CEDR1,"Cèdre",,47.29944073,-1.56025341,,,0,CEDR,2
CEDR2,"Cèdre",,47.29940943,-1.55976656,,,0,CEDR,2
CEER1,"Chapellerie",,47.28290704,-1.42315171,,,0,CEER,2
CEGA1,"Gare de La Chapelle",,47.29586473,-1.54896610,,,0,CEGA,2
CEGA2,"Gare de La Chapelle",,47.29577043,-1.54906515,,,0,CEGA,2
CELL3,"Le Cellier",,47.32676240,-1.34800097,,,0,CELL,2
CFOI1,"Champ de Foire",,47.12423159,-1.61892105,,,0,CFOI,1
CFOI2,"Champ de Foire",,47.12460773,-1.61856478,,,0,CFOI,1
CGAU1,"Cimetière Gaudinière",,47.24289239,-1.58288922,,,0,CGAU,1
CGAU2,"Cimetière Gaudinière",,47.24311497,-1.58272698,,,0,CGAU,1
CGLA1,"Chêne Gala",,47.18316762,-1.53920230,,,0,CGLA,1
CGLA2,"Chêne Gala",,47.18392541,-1.53980805,,,0,CGLA,1
CHAB1,"Chabossière",,47.21547801,-1.68242961,,,0,CHAB,2
CHAB2,"Chabossière",,47.21532409,-1.68216819,,,0,CHAB,2
CHBE1,"Chambelles",,47.23162916,-1.53062861,,,0,CHBE,1
CHBE2,"Chambelles",,47.23206155,-1.53137787,,,0,CHBE,1
CHER1,"La Cochère",,47.20271109,-1.77821459,,,0,CHER,2
CHER2,"La Cochère",,47.20271109,-1.77821459,,,0,CHER,2
CHER3,"La Cochère",,47.20041546,-1.77830108,,,0,CHER,2
CHFL1,"Champ Fleuri",,47.14378619,-1.52472062,,,0,CHFL,1
CHFL2,"Champ Fleuri",,47.14409184,-1.52567728,,,0,CHFL,1
CHGN1,"Châtaigniers",,47.22158519,-1.60185563,,,0,CHGN,1
CHGN2,"Châtaigniers",,47.22171128,-1.60185565,,,0,CHGN,1
CHGN3,"Châtaigniers",,47.22208237,-1.60280446,,,0,CHGN,1
CHGN4,"Châtaigniers",,47.22212314,-1.60295554,,,0,CHGN,1
CHIN1,"La Chesnaie",,47.28175065,-1.53742452,,,0,CHIN,1
CHIN2,"La Chesnaie",,47.28167117,-1.53759214,,,0,CHIN,1
CHLI1,"Cholière",,47.25089792,-1.60668303,,,0,CHLI,1
CHLI2,"Cholière",,47.25099949,-1.60671565,,,0,CHLI,1
CHME1,"Charmes",,47.19080176,-1.46099838,,,0,CHME,1
CHME2,"Charmes",,47.19109240,-1.46111544,,,0,CHME,1
CHNI1,"Charbonnière",,47.26369070,-1.64229005,,,0,CHNI,1
CHNI2,"Charbonnière",,47.26383545,-1.64177553,,,0,CHNI,1
CHOC1,"Chocolaterie",,47.24287374,-1.52770038,,,0,CHOC,1
CHOC2,"Chocolaterie",,47.24276681,-1.52801535,,,0,CHOC,1
CHPO1,"Champonnière",,47.16403580,-1.50606698,,,0,CHPO,2
CHPO2,"Champonnière",,47.16352336,-1.50568819,,,0,CHPO,2
CHRE1,"Chalâtres",,47.23185115,-1.53783116,,,0,CHRE,1
CHRE2,"Chalâtres",,47.23102500,-1.53877622,,,0,CHRE,1
CHSS1,"Chaussée",,47.17665780,-1.52100989,,,0,CHSS,1
CHSS2,"Chaussée",,47.17723962,-1.52205834,,,0,CHSS,1
CHTE1,"Châtelets",,47.19688142,-1.54053237,,,0,CHTE,2
CHTE2,"Châtelets",,47.19716701,-1.54058346,,,0,CHTE,2
CHVE1,"Chauvais",,47.33740081,-1.57166574,,,0,CHVE,2
CHVE2,"Chauvais",,47.33678097,-1.57361432,,,0,CHVE,2
CHZY1,"Chanzy",,47.22414608,-1.54489751,,,0,CHZY,1
CHZY2,"Chanzy",,47.22360468,-1.54546241,,,0,CHZY,1
CIGL1,"Chai Gallais",,47.13692602,-1.72162518,,,0,CIGL,1
CIGL2,"Chai Gallais",,47.13700078,-1.72157408,,,0,CIGL,1
CIVL1,"Circuit du Vallon",,47.27364742,-1.44741776,,,0,CIVL,2
CJOS1,"Cimetière St-Joseph",,47.26853105,-1.52065319,,,0,CJOS,1
CJOS2,"Cimetière St-Joseph",,47.26818374,-1.52158608,,,0,CJOS,1
CLAM1,"Clos Ami",,47.21215380,-1.65549491,,,0,CLAM,1
CLAM2,"Clos Ami",,47.21222086,-1.65566514,,,0,CLAM,1
CLBO1,"Clos Bonnet",,47.18943855,-1.56392208,,,0,CLBO,2
CLBO2,"Clos Bonnet",,47.19036028,-1.56502908,,,0,CLBO,2
CLET1,"Clétras",,47.25544747,-1.51078671,,,0,CLET,2
CLET2,"Clétras",,47.25586218,-1.51158380,,,0,CLET,2
CLGE1,"Chalonges",,47.18968324,-1.47125451,,,0,CLGE,1
CLGE2,"Chalonges",,47.18915535,-1.47262002,,,0,CLGE,1
CLGE3,"Chalonges",,47.18920845,-1.47234900,,,0,CLGE,1
CLGE4,"Chalonges",,47.18982658,-1.47239431,,,0,CLGE,1
CLGE5,"Chalonges",,47.18989002,-1.47270930,,,0,CLGE,1
CLMO1,"Cimetière La Montagne",,47.18747211,-1.68655669,,,0,CLMO,1
CLMO2,"Cimetière La Montagne",,47.18732581,-1.68649020,,,0,CLMO,1
CLNA1,"Colonac",,47.22507475,-1.60282256,,,0,CLNA,1
CLNA2,"Colonac",,47.22417649,-1.60317287,,,0,CLNA,1
CLOT1,"Clotais",,47.19314551,-1.71842177,,,0,CLOT,1
CLOT2,"Clotais",,47.19301110,-1.71822262,,,0,CLOT,1
CLPT1,"Clépettre",,47.29704365,-1.54789610,,,0,CLPT,1
CLPT2,"Clépettre",,47.29667711,-1.54706585,,,0,CLPT,1
CLRO1,"Clos Roux",,47.19866249,-1.75092464,,,0,CLRO,2
CLRO2,"Clos Roux",,47.19812679,-1.74954625,,,0,CLRO,2
CLSE1,"Closeaux",,47.23915156,-1.62799671,,,0,CLSE,1
CLSE2,"Closeaux",,47.23931980,-1.62784519,,,0,CLSE,1
CLTT1,"Châlet",,47.22997714,-1.54414257,,,0,CLTT,1
CLTT2,"Châlet",,47.22942048,-1.54451867,,,0,CLTT,1
CLUE1,"Clouet",,47.16748940,-1.51085257,,,0,CLUE,2
CLUE2,"Clouet",,47.16705758,-1.51035271,,,0,CLUE,2
CLZE1,"Clouzeaux",,47.17931163,-1.49260400,,,0,CLZE,1
CLZE2,"Clouzeaux",,47.17944718,-1.49261766,,,0,CLZE,2
CMAR1,"Cirque - Marais",,47.21805370,-1.55724257,,,0,CMAR,1
CMAR2,"Cirque - Marais",,47.21814731,-1.55708414,,,0,CMAR,1
CMCI1,"Clémencière",,47.26948770,-1.43572725,,,0,CMCI,1
CMCI2,"Clémencière",,47.26952687,-1.43552097,,,0,CMCI,1
CMLL1,"Charmille",,47.25716925,-1.60594969,,,0,CMLL,1
CMLL2,"Charmille",,47.25707866,-1.60617584,,,0,CMLL,1
CMNE1,"Commune 1871",,47.19914124,-1.50006830,,,0,CMNE,1
CMNE2,"Commune 1871",,47.19932642,-1.49967325,,,0,CMNE,1
CMOU1,"Clos du Moulin",,47.14513510,-1.52115717,,,0,CMOU,1
CMOU2,"Clos du Moulin",,47.14516318,-1.52131364,,,0,CMOU,1
CMRA1,"Cormerais",,47.19475932,-1.62707891,,,0,CMRA,1
CMRA2,"Cormerais",,47.19468879,-1.62695608,,,0,CMRA,1
CMSY1,"Carrière Misery",,47.19982789,-1.58022151,,,0,CMSY,2
CMSY2,"Carrière Misery",,47.20009943,-1.57904276,,,0,CMSY,2
CMUS1,"Camus",,47.21916021,-1.57268578,,,0,CMUS,1
CMUS2,"Camus",,47.21928251,-1.57285071,,,0,CMUS,1
CNAV1,"Chantiers Navals",,47.20891551,-1.56730464,,,0,CNAV,1
